compound_id,uniprot,affinity,in_sair
P27338_CHEMBL5440632,P27338,6.2,False
P27338_CHEMBL5394801,P27338,7.07,False
P27338_CHEMBL5441072,P27338,7.31,False
P27338_CHEMBL5430381,P27338,7.24,False
P27338_CHEMBL5414652,P27338,7.48,False
P27338_CHEMBL5415223,P27338,7.68,False
P27338_CHEMBL5398247,P27338,7.46,False
P27338_CHEMBL5418090,P27338,6.53,False
P27338_CHEMBL5426461,P27338,6.6,False
P27338_CHEMBL5400685,P27338,7.02,False
P27338_CHEMBL5428123,P27338,6.32,False
P27338_CHEMBL5438301,P27338,6.37,False
P27338_CHEMBL5394462,P27338,6.48,False
P27338_CHEMBL5427279,P27338,7.17,False
P27338_CHEMBL5432246,P27338,6.57,False
P28223_CHEMBL5433300,P28223,5.76,False
P28223_CHEMBL5405562,P28223,6.89,False
P28223_CHEMBL5406900,P28223,6.52,False
P28223_CHEMBL5397704,P28223,5.99,False
P28223_CHEMBL5405414,P28223,6.24,False
P28223_CHEMBL5419441,P28223,7.75,False
P28223_CHEMBL5416678,P28223,6.7,False
P28223_CHEMBL5433857,P28223,6.0,False
P28223_CHEMBL5400892,P28223,6.29,False
P28223_CHEMBL5410706,P28223,6.51,False
P28223_CHEMBL5420304,P28223,6.21,False
P28223_CHEMBL5434373,P28223,6.47,False
P28223_CHEMBL5416642,P28223,6.21,False
P28223_CHEMBL5412886,P28223,6.5,False
P28223_CHEMBL5424897,P28223,6.8,False
P28223_CHEMBL5409134,P28223,6.17,False
P28223_CHEMBL5437660,P28223,6.68,False
P28223_CHEMBL5408223,P28223,7.68,False
P28223_CHEMBL5404054,P28223,7.82,False
P28223_CHEMBL5436003,P28223,7.46,False
P28223_CHEMBL5423649,P28223,6.1,False
P28223_CHEMBL5395867,P28223,6.08,False
P28223_CHEMBL5406837,P28223,6.38,False
P28223_CHEMBL5397523,P28223,5.99,False
P28223_CHEMBL5434229,P28223,5.36,False
P28223_CHEMBL5431103,P28223,7.27,False
P28223_CHEMBL5422870,P28223,5.82,False
P28223_CHEMBL5403204,P28223,6.92,False
P28223_CHEMBL5418283,P28223,6.15,False
P28223_CHEMBL5409227,P28223,6.89,False
P28223_CHEMBL5409419,P28223,5.955,False
P28223_CHEMBL5426242,P28223,5.745,False
P28223_CHEMBL5415412,P28223,6.49,False
P28223_CHEMBL5425252,P28223,6.85,False
P28223_CHEMBL5400232,P28223,6.02,False
P28223_CHEMBL5404031,P28223,6.75,False
P28223_CHEMBL5407925,P28223,6.27,False
P28223_CHEMBL5402096,P28223,6.05,False
P28223_CHEMBL5409782,P28223,8.67,False
P28223_CHEMBL5419552,P28223,8.44,False
P28223_CHEMBL5422180,P28223,9.77,False
P28223_CHEMBL5435580,P28223,6.77,False
P28223_CHEMBL5411002,P28223,6.61,False
P28223_CHEMBL5424052,P28223,5.92,False
P28223_CHEMBL5422196,P28223,6.84,False
P28223_CHEMBL5429491,P28223,6.74,False
P28223_CHEMBL5395668,P28223,6.4,False
P28223_CHEMBL5439203,P28223,5.54,False
P28223_CHEMBL5436641,P28223,5.84,False
P28223_CHEMBL5429826,P28223,5.74,False
P28223_CHEMBL5409331,P28223,4.7,False
P28223_CHEMBL5428071,P28223,4.3,False
P28223_CHEMBL5394464,P28223,4.82,False
P28223_CHEMBL5429818,P28223,4.3,False
P28335_CHEMBL5424897,P28335,6.1,False
P28335_CHEMBL5409134,P28335,5.97,False
P28335_CHEMBL5437660,P28335,6.79,False
P28335_CHEMBL5408223,P28335,7.47,False
P28335_CHEMBL5404054,P28335,6.6,False
P28335_CHEMBL5434229,P28335,5.5,False
P28335_CHEMBL5431103,P28335,6.6,False
P28335_CHEMBL5418283,P28335,5.74,False
P28335_CHEMBL5430057,P28335,6.28,False
P28335_CHEMBL5409227,P28335,6.94,False
P28335_CHEMBL5427640,P28335,5.3,False
P28335_CHEMBL5409419,P28335,6.21,False
P28335_CHEMBL5426242,P28335,6.255,False
P28335_CHEMBL5395233,P28335,5.6,False
P28335_CHEMBL5436641,P28335,5.24,False
P28335_CHEMBL5429826,P28335,6.19,False
P28335_CHEMBL5409331,P28335,6.75,False
P28335_CHEMBL5435945,P28335,4.3,False
P28335_CHEMBL5428071,P28335,7.02,False
P28335_CHEMBL5394464,P28335,5.64,False
P28335_CHEMBL5441076,P28335,5.6,False
P28335_CHEMBL5432740,P28335,5.82,False
P28907_CHEMBL5423247,P28907,7.62,True
P28907_CHEMBL5397412,P28907,7.68,True
P28907_CHEMBL5403659,P28907,6.72,True
P28907_CHEMBL5395994,P28907,7.06,True
P28907_CHEMBL5421625,P28907,6.11,False
P28907_CHEMBL5405886,P28907,6.96,False
P28907_CHEMBL5404154,P28907,6.96,False
P28907_CHEMBL5415804,P28907,7.29,True
P28907_CHEMBL5432974,P28907,7.66,True
P28907_CHEMBL5434557,P28907,6.7,False
P28907_CHEMBL5427100,P28907,7.5,True
P28907_CHEMBL5395515,P28907,6.66,False
P28907_CHEMBL5415574,P28907,6.16,True
P28907_CHEMBL5430964,P28907,7.92,True
P28907_CHEMBL5429970,P28907,7.31,True
P28907_CHEMBL5440312,P28907,8.7,True
P28907_CHEMBL5405079,P28907,8.62,True
P28907_CHEMBL5434460,P28907,8.82,False
P28907_CHEMBL5431367,P28907,7.92,True
P28907_CHEMBL5436110,P28907,7.52,True
P28907_CHEMBL5417850,P28907,8.0,True
P28907_CHEMBL5434181,P28907,7.77,True
P28907_CHEMBL5436403,P28907,8.85,True
P28907_CHEMBL5426011,P28907,8.85,True
P28907_CHEMBL5401022,P28907,8.89,True
P28907_CHEMBL5440681,P28907,8.8,True
P28907_CHEMBL5398114,P28907,8.82,True
P28907_CHEMBL5425216,P28907,8.82,True
P28907_CHEMBL5418653,P28907,8.89,True
P28907_CHEMBL5424500,P28907,8.3,False
P28907_CHEMBL5410644,P28907,9.52,True
P28907_CHEMBL5396888,P28907,8.3,False
P28907_CHEMBL5414411,P28907,8.42,False
P28907_CHEMBL5427901,P28907,8.7,False
P28907_CHEMBL5420517,P28907,8.01,False
P28907_CHEMBL5437449,P28907,7.89,False
P28907_CHEMBL5424631,P28907,7.96,True
P29274_CHEMBL5416209,P29274,6.29,False
P29274_CHEMBL5405570,P29274,6.75,False
P29274_CHEMBL5393920,P29274,7.02,False
P29274_CHEMBL5436220,P29274,7.3,False
P29274_CHEMBL5421109,P29274,6.9,False
P29274_CHEMBL5427211,P29274,6.24,False
P29274_CHEMBL5422711,P29274,6.29,False
P29274_CHEMBL5437109,P29274,6.12,False
P29274_CHEMBL5395897,P29274,6.02,False
P29274_CHEMBL5399921,P29274,6.33,False
P29274_CHEMBL5439422,P29274,6.04,False
P29274_CHEMBL5404268,P29274,5.94,False
P29274_CHEMBL5402843,P29274,5.45,False
P29274_CHEMBL5416491,P29274,6.94,False
P29274_CHEMBL5416911,P29274,6.79,False
P29274_CHEMBL5429151,P29274,6.86,False
P29274_CHEMBL5410668,P29274,6.74,False
P29274_CHEMBL5430246,P29274,9.52,False
P29274_CHEMBL5426841,P29274,8.89,False
P29274_CHEMBL5413371,P29274,9.22,False
P29274_CHEMBL5438060,P29274,9.1,False
P29274_CHEMBL5439885,P29274,6.77,False
P29274_CHEMBL5399566,P29274,6.4,False
P29274_CHEMBL5433808,P29274,6.71,False
P29274_CHEMBL5415792,P29274,7.25,False
P29274_CHEMBL5437168,P29274,7.99,False
P29274_CHEMBL5401706,P29274,7.26,False
P29274_CHEMBL5398651,P29274,6.87,False
P29274_CHEMBL5401410,P29274,6.89,False
P29274_CHEMBL5408699,P29274,6.11,False
P29274_CHEMBL5426226,P29274,5.68,False
P29274_CHEMBL5422621,P29274,6.88,False
P29274_CHEMBL5408447,P29274,6.34,False
P29274_CHEMBL5397080,P29274,7.16,False
P29274_CHEMBL5400341,P29274,6.8,False
P29274_CHEMBL5417712,P29274,6.37,False
P29274_CHEMBL5412117,P29274,7.14,False
P29274_CHEMBL5422530,P29274,5.96,False
P29274_CHEMBL5415529,P29274,4.84,False
P29274_CHEMBL5408468,P29274,5.41,False
P29274_CHEMBL5405584,P29274,6.85,False
P29274_CHEMBL5420888,P29274,6.34,False
P29274_CHEMBL5427931,P29274,6.95,False
P29274_CHEMBL5419573,P29274,6.02,False
P29274_CHEMBL5395100,P29274,6.47,False
P29274_CHEMBL5438754,P29274,6.14,False
P29597_CHEMBL5418687,P29597,7.085,False
P29597_CHEMBL5396134,P29597,6.92,False
P29597_CHEMBL5414765,P29597,7.85,True
P29597_CHEMBL5394367,P29597,8.01,True
P29597_CHEMBL5424439,P29597,7.54,False
P29597_CHEMBL5417474,P29597,7.43,False
P29597_CHEMBL5395839,P29597,7.27,False
P29597_CHEMBL5403897,P29597,7.77,False
P29597_CHEMBL5420083,P29597,7.68,False
P29597_CHEMBL5420971,P29597,6.77,False
P29597_CHEMBL5424098,P29597,6.72,False
P29597_CHEMBL5403272,P29597,7.540000000000001,True
P29597_CHEMBL5423387,P29597,6.62,True
P29597_CHEMBL5430795,P29597,7.24,True
P29597_CHEMBL5405043,P29597,7.13,True
P29597_CHEMBL5410919,P29597,7.5,True
P29597_CHEMBL5435417,P29597,7.43,True
P29597_CHEMBL5439582,P29597,6.34,True
P29597_CHEMBL5427932,P29597,7.88,True
P29597_CHEMBL5405140,P29597,6.91,True
P29597_CHEMBL5404261,P29597,5.95,True
P29597_CHEMBL5441087,P29597,6.45,False
P29597_CHEMBL5440017,P29597,7.35,True
P29597_CHEMBL5434116,P29597,6.23,True
P29597_CHEMBL5396523,P29597,8.07,True
P29597_CHEMBL5423894,P29597,7.12,True
P29597_CHEMBL5424497,P29597,8.620000000000001,False
P29597_CHEMBL5438635,P29597,8.02,True
P29597_CHEMBL5409953,P29597,8.0,False
P29597_CHEMBL5422886,P29597,8.7,False
P29597_CHEMBL5412967,P29597,9.0,False
P29597_CHEMBL5407329,P29597,8.15,False
P29597_CHEMBL5407260,P29597,8.7,False
P29597_CHEMBL5396554,P29597,8.7,False
P29597_CHEMBL5415586,P29597,7.82,False
P29597_CHEMBL5409666,P29597,8.22,False
P29597_CHEMBL5433426,P29597,7.72,False
P29597_CHEMBL5408994,P29597,7.21,False
P29597_CHEMBL5419978,P29597,6.69,False
P29597_CHEMBL5435482,P29597,8.7,False
P29597_CHEMBL5440510,P29597,7.96,False
P29597_CHEMBL5438892,P29597,8.47,True
P29597_CHEMBL5412619,P29597,8.47,True
P29597_CHEMBL5437653,P29597,6.96,True
P29597_CHEMBL5400209,P29597,7.85,False
P29597_CHEMBL5437261,P29597,7.31,False
P29597_CHEMBL5431257,P29597,8.0,False
P29597_CHEMBL5440264,P29597,9.7,False
P29597_CHEMBL5413489,P29597,10.1,False
P29597_CHEMBL5429461,P29597,4.654999999999999,False
P29597_CHEMBL5422793,P29597,5.95,True
P31153_CHEMBL5405042,P31153,7.1,True
P31153_CHEMBL5402991,P31153,7.57,False
P31153_CHEMBL5395201,P31153,5.43,False
P31153_CHEMBL5415073,P31153,7.85,False
P31153_CHEMBL5400994,P31153,7.55,False
P31153_CHEMBL5412431,P31153,7.2,False
P31153_CHEMBL5437430,P31153,7.47,False
P31153_CHEMBL5419227,P31153,7.14,False
P31153_CHEMBL5418094,P31153,6.41,False
P31153_CHEMBL5440991,P31153,7.28,False
P31153_CHEMBL5412125,P31153,7.77,False
P31153_CHEMBL5425823,P31153,7.29,False
P31153_CHEMBL5401515,P31153,7.75,False
P31153_CHEMBL5430139,P31153,6.88,False
P31153_CHEMBL5434352,P31153,7.7,False
P31153_CHEMBL5423083,P31153,7.64,False
P31153_CHEMBL5432232,P31153,7.77,False
P31153_CHEMBL5397124,P31153,7.64,False
P31153_CHEMBL5405749,P31153,7.7,False
P31153_CHEMBL5435278,P31153,7.17,False
P31153_CHEMBL5419203,P31153,6.89,False
P31153_CHEMBL5413291,P31153,6.33,False
P31153_CHEMBL5406558,P31153,6.52,False
P31153_CHEMBL5409231,P31153,6.56,False
P31153_CHEMBL5405041,P31153,6.69,False
P31153_CHEMBL5422027,P31153,6.76,False
P31153_CHEMBL5399691,P31153,7.05,False
P31153_CHEMBL5426479,P31153,7.11,False
P31153_CHEMBL5399738,P31153,7.85,True
P31153_CHEMBL5413811,P31153,6.49,False
P31153_CHEMBL5427061,P31153,7.47,False
P31153_CHEMBL5426003,P31153,7.43,False
P31153_CHEMBL5419023,P31153,7.19,True
P31153_CHEMBL5413791,P31153,6.46,True
P31153_CHEMBL5422860,P31153,6.7,True
P31153_CHEMBL5401688,P31153,7.22,True
P31153_CHEMBL5399741,P31153,6.97,True
P31153_CHEMBL5411162,P31153,7.38,True
P31153_CHEMBL5439586,P31153,7.17,True
P31153_CHEMBL5407969,P31153,7.35,True
P31153_CHEMBL5420391,P31153,6.57,True
P31153_CHEMBL5393737,P31153,7.19,False
P31153_CHEMBL5403351,P31153,5.59,False
P31153_CHEMBL5436630,P31153,6.28,False
P31153_CHEMBL5425116,P31153,7.34,True
P31153_CHEMBL5439496,P31153,7.51,True
P31153_CHEMBL5398803,P31153,6.92,True
P31153_CHEMBL5431494,P31153,6.92,True
P31153_CHEMBL5433315,P31153,6.92,True
P31153_CHEMBL5438211,P31153,6.72,True
P34913_CHEMBL5433817,P34913,9.0,True
P34913_CHEMBL5435984,P34913,9.05,True
P34913_CHEMBL5404981,P34913,9.38,True
P34913_CHEMBL5430033,P34913,9.31,True
P34913_CHEMBL5432207,P34913,9.22,True
P34913_CHEMBL5414017,P34913,6.74,True
P34913_CHEMBL5405712,P34913,8.7,True
P34913_CHEMBL5419231,P34913,7.71,True
P34913_CHEMBL5438968,P34913,8.81,True
P34913_CHEMBL5406085,P34913,9.55,True
P34913_CHEMBL5396859,P34913,8.35,True
P34913_CHEMBL5423765,P34913,8.22,True
P34913_CHEMBL5402713,P34913,5.75,False
P34913_CHEMBL5394017,P34913,9.05,True
P34913_CHEMBL5427173,P34913,9.48,True
P34913_CHEMBL5429531,P34913,9.25,True
P34913_CHEMBL5425833,P34913,10.3,True
P34913_CHEMBL5430521,P34913,9.0,True
P34913_CHEMBL5431410,P34913,9.11,True
P34913_CHEMBL5431664,P34913,8.85,True
P34913_CHEMBL5435879,P34913,9.6,True
P34913_CHEMBL5434178,P34913,9.46,True
P34913_CHEMBL5399542,P34913,8.66,True
P34913_CHEMBL5420723,P34913,8.68,True
P34913_CHEMBL5435557,P34913,9.15,True
P34913_CHEMBL5423755,P34913,8.59,True
P34913_CHEMBL5410246,P34913,7.67,True
P34913_CHEMBL5421307,P34913,8.96,True
P34913_CHEMBL5395369,P34913,7.94,True
P34913_CHEMBL5437028,P34913,8.15,True
P34913_CHEMBL5397730,P34913,8.46,True
P34913_CHEMBL5422052,P34913,9.08,True
P34913_CHEMBL5414179,P34913,8.34,True
P34913_CHEMBL5431497,P34913,7.9,True
P34913_CHEMBL5425040,P34913,8.53,True
P34913_CHEMBL5433621,P34913,7.8,True
P34913_CHEMBL5424246,P34913,9.46,True
P34913_CHEMBL5421374,P34913,9.04,True
P34913_CHEMBL5399478,P34913,9.1,True
P34913_CHEMBL5417426,P34913,9.08,True
P34913_CHEMBL5412026,P34913,8.17,True
P34913_CHEMBL5433624,P34913,8.19,True
P34913_CHEMBL5429004,P34913,7.5,True
P34913_CHEMBL5415121,P34913,8.81,True
P34913_CHEMBL5429256,P34913,9.55,True
P34913_CHEMBL5404352,P34913,9.38,True
P34913_CHEMBL5435276,P34913,9.01,True
P34913_CHEMBL5403016,P34913,9.85,True
P34913_CHEMBL5417008,P34913,9.55,True
P34913_CHEMBL5410521,P34913,9.2,True
P34913_CHEMBL5414609,P34913,8.64,True
P34913_CHEMBL5428998,P34913,9.85,True
P34913_CHEMBL5437010,P34913,7.24,True
P34913_CHEMBL5410982,P34913,8.33,True
P34913_CHEMBL5437647,P34913,6.54,False
P34913_CHEMBL5406849,P34913,7.57,False
P34913_CHEMBL5428089,P34913,7.83,True
P34913_CHEMBL5411642,P34913,7.62,False
P34913_CHEMBL5415470,P34913,7.96,False
P34913_CHEMBL5418650,P34913,7.7,True
P34913_CHEMBL5420193,P34913,8.36,True
P34913_CHEMBL5426753,P34913,8.59,True
P34913_CHEMBL5411340,P34913,8.96,True
P34913_CHEMBL5435336,P34913,7.82,True
P34913_CHEMBL5438483,P34913,8.76,True
P34913_CHEMBL5411847,P34913,7.44,False
P34913_CHEMBL5415175,P34913,6.54,False
P34913_CHEMBL5408127,P34913,8.14,False
P34913_CHEMBL5407621,P34913,7.87,True
P34913_CHEMBL5439306,P34913,7.27,True
P34972_CHEMBL5420560,P34972,7.75,False
P34972_CHEMBL5423328,P34972,6.92,False
P34972_CHEMBL5406438,P34972,6.64,False
P34972_CHEMBL5403405,P34972,6.32,False
P34972_CHEMBL5411459,P34972,5.7,False
P34972_CHEMBL5415690,P34972,5.93,False
P34972_CHEMBL5421210,P34972,6.04,False
P34972_CHEMBL5418589,P34972,6.68,False
P34972_CHEMBL5437097,P34972,5.19,False
P34972_CHEMBL5422404,P34972,6.33,False
P34972_CHEMBL5409471,P34972,6.31,False
P34972_CHEMBL5428372,P34972,6.89,False
P34972_CHEMBL5419335,P34972,7.05,False
P34972_CHEMBL5406967,P34972,6.83,False
P34972_CHEMBL5410025,P34972,7.32,False
P34972_CHEMBL5422557,P34972,5.58,False
P34972_CHEMBL5430360,P34972,6.34,False
P34972_CHEMBL5421463,P34972,5.4,False
P34972_CHEMBL5409303,P34972,4.98,False
P34972_CHEMBL5395270,P34972,5.59,False
P34972_CHEMBL5416421,P34972,5.41,False
P34972_CHEMBL5429476,P34972,5.279999999999999,False
P34972_CHEMBL5430169,P34972,5.91,True
P34972_CHEMBL5411397,P34972,6.220000000000001,True
P34972_CHEMBL5412500,P34972,5.8100000000000005,True
P34972_CHEMBL5414873,P34972,6.0,False
P34972_CHEMBL5409074,P34972,6.86,False
P34972_CHEMBL5405774,P34972,5.5,False
P34972_CHEMBL5417553,P34972,6.46,False
P34972_CHEMBL5415150,P34972,6.12,False
P35372_CHEMBL5413043,P35372,6.62,False
P35372_CHEMBL5435390,P35372,5.93,False
P35372_CHEMBL5402755,P35372,6.21,False
P35372_CHEMBL5398409,P35372,6.25,False
P35372_CHEMBL5408683,P35372,6.3,False
P35372_CHEMBL5406692,P35372,5.85,False
P35372_CHEMBL5435537,P35372,6.72,False
P35372_CHEMBL5403243,P35372,7.4,False
P35372_CHEMBL5435711,P35372,7.25,False
P35372_CHEMBL5415842,P35372,6.13,False
P35372_CHEMBL5415691,P35372,5.64,False
P35372_CHEMBL5413237,P35372,5.6,False
P35372_CHEMBL5407845,P35372,6.27,False
P35372_CHEMBL5413536,P35372,6.86,False
P35372_CHEMBL5397609,P35372,7.51,False
P35372_CHEMBL5410159,P35372,7.57,False
P35372_CHEMBL5409322,P35372,9.44,False
P35372_CHEMBL5412606,P35372,6.72,False
P35372_CHEMBL5421714,P35372,6.1,False
P35372_CHEMBL5395539,P35372,6.84,False
P35372_CHEMBL5398913,P35372,7.91,False
P35372_CHEMBL5436551,P35372,7.33,False
P35372_CHEMBL5407379,P35372,7.42,False
P35372_CHEMBL5421526,P35372,7.77,False
P35372_CHEMBL5429557,P35372,6.68,False
P35372_CHEMBL5437720,P35372,5.36,False
P35372_CHEMBL5417643,P35372,7.09,False
P35372_CHEMBL5418730,P35372,5.8,False
P35372_CHEMBL5407747,P35372,5.84,False
P35372_CHEMBL5425944,P35372,5.76,False
P35372_CHEMBL5413807,P35372,6.78,False
P35372_CHEMBL5429207,P35372,5.78,False
P35372_CHEMBL5423250,P35372,5.79,False
P35372_CHEMBL5400356,P35372,5.68,False
P35372_CHEMBL5401204,P35372,8.46,False
P35408_CHEMBL5436396,P35408,8.68,False
P35408_CHEMBL5429723,P35408,8.12,False
P35408_CHEMBL5414713,P35408,5.0,False
P35408_CHEMBL5426459,P35408,8.36,False
P35408_CHEMBL5416297,P35408,8.19,False
P35408_CHEMBL5408721,P35408,8.68,False
P35408_CHEMBL5395204,P35408,8.14,False
P35408_CHEMBL5421486,P35408,7.23,False
P35408_CHEMBL5437320,P35408,5.0,False
P35408_CHEMBL5430051,P35408,7.92,False
P35408_CHEMBL5405516,P35408,7.72,False
P35408_CHEMBL5407123,P35408,6.16,False
P35408_CHEMBL5433739,P35408,6.25,False
P35408_CHEMBL5435929,P35408,7.34,False
P35408_CHEMBL5426990,P35408,7.09,False
P35408_CHEMBL5427471,P35408,7.24,False
P35408_CHEMBL5394316,P35408,8.27,False
P35408_CHEMBL5431483,P35408,7.96,False
P35408_CHEMBL5419736,P35408,7.3,False
P35408_CHEMBL5413066,P35408,8.37,False
P35408_CHEMBL5427264,P35408,7.89,False
P35408_CHEMBL5410514,P35408,8.38,False
P35408_CHEMBL5430749,P35408,7.22,False
P35408_CHEMBL5426152,P35408,7.82,False
P35408_CHEMBL5402258,P35408,8.16,False
P35408_CHEMBL5434593,P35408,5.63,False
P35408_CHEMBL5401228,P35408,8.0,False
P35408_CHEMBL5411028,P35408,8.24,False
P35408_CHEMBL5411223,P35408,6.13,False
P35408_CHEMBL5401935,P35408,7.66,False
P35408_CHEMBL5408723,P35408,7.1,False
P35408_CHEMBL5414398,P35408,7.16,False
P35408_CHEMBL5394484,P35408,8.74,False
P35408_CHEMBL5428393,P35408,8.7,False
P35408_CHEMBL5427544,P35408,8.77,False
P35408_CHEMBL5402938,P35408,8.43,False
P35408_CHEMBL5393749,P35408,7.79,False
P35408_CHEMBL5426943,P35408,8.15,False
P35408_CHEMBL5427672,P35408,8.7,False
P35408_CHEMBL5433721,P35408,7.89,False
P35408_CHEMBL5395138,P35408,8.16,False
P35408_CHEMBL5435216,P35408,7.77,False
P35408_CHEMBL5417603,P35408,7.17,False
P35408_CHEMBL5438025,P35408,5.0,False
P35408_CHEMBL5436556,P35408,5.0,False
P35408_CHEMBL5407788,P35408,5.0,False
P35408_CHEMBL5427584,P35408,5.0,False
P35408_CHEMBL5403528,P35408,5.0,False
P35408_CHEMBL5426457,P35408,5.0,False
P35408_CHEMBL5405242,P35408,5.0,False
P35408_CHEMBL5411952,P35408,5.0,False
P35408_CHEMBL5424332,P35408,5.51,False
P35408_CHEMBL5399302,P35408,5.0,False
P35408_CHEMBL5397734,P35408,5.0,False
P35462_CHEMBL5399833,P35462,7.41,False
P35462_CHEMBL5415691,P35462,7.66,False
P35462_CHEMBL5413237,P35462,5.57,False
P35462_CHEMBL5407845,P35462,5.93,False
P35462_CHEMBL5420515,P35462,5.67,False
P35462_CHEMBL5394838,P35462,6.12,False
P35462_CHEMBL5410716,P35462,7.58,False
P35462_CHEMBL5439212,P35462,7.05,False
P35462_CHEMBL5399422,P35462,6.57,False
P35462_CHEMBL5414499,P35462,6.28,False
P35462_CHEMBL5437148,P35462,6.56,False
P35462_CHEMBL5399933,P35462,6.26,False
P35462_CHEMBL5409939,P35462,6.03,False
P35462_CHEMBL5399568,P35462,7.48,False
P35462_CHEMBL5425375,P35462,5.98,False
P35462_CHEMBL5399166,P35462,7.29,False
P35462_CHEMBL5402269,P35462,6.05,False
P35462_CHEMBL5420387,P35462,6.38,False
P35462_CHEMBL5410387,P35462,7.34,False
P35462_CHEMBL5395272,P35462,5.73,False
P35462_CHEMBL5438487,P35462,5.58,False
P35462_CHEMBL5396616,P35462,6.58,False
P35462_CHEMBL5433001,P35462,7.4,False
P35462_CHEMBL5427065,P35462,8.99,False
P35462_CHEMBL5424241,P35462,7.41,False
P35462_CHEMBL5409755,P35462,9.11,False
P35462_CHEMBL5421925,P35462,8.88,False
P35462_CHEMBL5415846,P35462,9.54,False
P35462_CHEMBL5404807,P35462,9.54,False
P35462_CHEMBL5425134,P35462,9.74,False
P35462_CHEMBL5440422,P35462,9.24,False
P35462_CHEMBL5410159,P35462,5.49,False
P35462_CHEMBL5409322,P35462,6.01,False
P35462_CHEMBL5421714,P35462,7.9,False
P35462_CHEMBL5436551,P35462,5.63,False
P35462_CHEMBL5436957,P35462,8.73,False
P35462_CHEMBL5420316,P35462,7.53,False
P35462_CHEMBL5426620,P35462,7.29,False
P35462_CHEMBL5402212,P35462,8.62,False
P35462_CHEMBL5433284,P35462,9.68,False
P35462_CHEMBL5399129,P35462,7.73,False
P35462_CHEMBL5421827,P35462,7.56,False
P35462_CHEMBL5422870,P35462,7.07,False
P35462_CHEMBL5428803,P35462,7.07,False
P35462_CHEMBL5403204,P35462,6.92,False
P35462_CHEMBL5439853,P35462,7.04,False
P35462_CHEMBL5407341,P35462,7.18,False
P35462_CHEMBL5417643,P35462,5.96,False
P35462_CHEMBL5416644,P35462,7.12,False
P35462_CHEMBL5411404,P35462,7.62,False
P35462_CHEMBL5421272,P35462,7.14,False
P35462_CHEMBL5433509,P35462,6.82,False
P35462_CHEMBL5438205,P35462,7.0,False
P35462_CHEMBL5412718,P35462,7.21,False
P35462_CHEMBL5405333,P35462,6.43,False
P35462_CHEMBL5396317,P35462,6.72,False
P35462_CHEMBL5427937,P35462,7.05,False
P35462_CHEMBL5395187,P35462,7.0,False
P35462_CHEMBL5405086,P35462,6.68,False
P35462_CHEMBL5425252,P35462,6.57,False
P35462_CHEMBL5415335,P35462,7.66,False
P35462_CHEMBL5394431,P35462,7.54,False
P35462_CHEMBL5431474,P35462,7.58,False
P35462_CHEMBL5416728,P35462,7.16,False
P35462_CHEMBL5410179,P35462,7.47,False
P35462_CHEMBL5436809,P35462,7.64,False
P35462_CHEMBL5400232,P35462,7.24,False
P35462_CHEMBL5418730,P35462,6.59,False
P35462_CHEMBL5407747,P35462,7.01,False
P35462_CHEMBL5425944,P35462,6.66,False
P35462_CHEMBL5413807,P35462,6.13,False
P35462_CHEMBL5429207,P35462,6.05,False
P35462_CHEMBL5423250,P35462,6.54,False
P35462_CHEMBL5400356,P35462,6.51,False
P35462_CHEMBL5417351,P35462,9.59,False
P35462_CHEMBL5395965,P35462,9.51,False
P35462_CHEMBL5398100,P35462,9.44,False
P35462_CHEMBL5429048,P35462,9.23,False
P35462_CHEMBL5429826,P35462,9.18,False
P36544_CHEMBL5435510,P36544,6.54,False
P36544_CHEMBL5428848,P36544,5.59,False
P36544_CHEMBL5428298,P36544,6.62,False
P36544_CHEMBL5401803,P36544,6.99,False
P36544_CHEMBL5417751,P36544,5.73,False
P36544_CHEMBL5409285,P36544,5.72,False
P36544_CHEMBL5423336,P36544,7.09,False
P36544_CHEMBL5400651,P36544,6.35,False
P36544_CHEMBL5415482,P36544,5.51,False
P36544_CHEMBL5435415,P36544,6.89,False
P36544_CHEMBL5433741,P36544,7.47,False
P36544_CHEMBL5416962,P36544,5.75,False
P36544_CHEMBL5403618,P36544,6.62,False
P36544_CHEMBL5428774,P36544,6.14,False
P36544_CHEMBL5415576,P36544,5.88,False
P36544_CHEMBL5407945,P36544,6.47,False
P36544_CHEMBL5395819,P36544,6.45,False
P36544_CHEMBL5412463,P36544,6.0,False
P36544_CHEMBL5425014,P36544,5.99,False
P36544_CHEMBL5406306,P36544,5.82,False
P36544_CHEMBL5418191,P36544,6.24,False
P36544_CHEMBL5415738,P36544,6.21,False
P36544_CHEMBL5416363,P36544,5.87,False
P36544_CHEMBL5396300,P36544,6.28,False
P36544_CHEMBL5408237,P36544,5.26,False
P36544_CHEMBL5415788,P36544,6.18,False
P36544_CHEMBL5436520,P36544,6.6,False
P36544_CHEMBL5399641,P36544,5.78,False
P36544_CHEMBL5432840,P36544,5.58,False
P36544_CHEMBL5396579,P36544,4.59,False
P36544_CHEMBL5415255,P36544,6.0,False
P36544_CHEMBL5440131,P36544,4.46,True
P36544_CHEMBL5393773,P36544,5.97,False
