compound_id,target,sim_same_target,std_union
P42330_CHEMBL5427755,P42330,1.0,1.0
P42330_CHEMBL5436664,P42330,1.0,1.0
P42330_CHEMBL5427069,P42330,0.5747,0.6152
P42330_CHEMBL5437831,P42330,1.0,1.0
P42330_CHEMBL5401215,P42330,0.75,0.75
P42330_CHEMBL5408142,P42330,1.0,1.0
P42330_CHEMBL5405175,P42330,0.5,1.0
P42330_CHEMBL5412756,P42330,0.6201,1.0
P42330_CHEMBL5401567,P42330,0.7856,0.7856
P42330_CHEMBL5435345,P42330,1.0,1.0
P42330_CHEMBL5411601,P42330,0.7778,0.7778
P42330_CHEMBL5425839,P42330,0.7915,0.7915
P42330_CHEMBL5409615,P42330,0.5801,1.0
P42330_CHEMBL5434084,P42330,0.5801,1.0
P42330_CHEMBL5426142,P42330,0.6904,0.6904
P42330_CHEMBL5397312,P42330,0.5771,1.0
P42330_CHEMBL5419252,P42330,0.6592,1.0
P42330_CHEMBL5436866,P42330,0.6665,1.0
P42330_CHEMBL5421383,P42330,0.7368,0.7368
P42330_CHEMBL5431806,P42330,0.877,0.877
P42330_CHEMBL5407337,P42330,0.8726,0.8726
P42330_CHEMBL5422118,P42330,0.6558,0.7998
P42330_CHEMBL5412169,P42330,1.0,1.0
P42330_CHEMBL5423738,P42330,1.0,1.0
P42330_CHEMBL5434454,P42330,0.7588,0.7856
P42330_CHEMBL5395625,P42330,0.7051,0.8149
P42330_CHEMBL5397522,P42330,1.0,1.0
P42330_CHEMBL5430302,P42330,1.0,1.0
P42330_CHEMBL5401700,P42330,1.0,1.0
P42330_CHEMBL5439018,P42330,1.0,1.0
P42330_CHEMBL5403302,P42330,0.6279,0.6313
P42330_CHEMBL5425327,P42330,0.7207,1.0
P42330_CHEMBL5422070,P42330,0.6089,1.0
P42330_CHEMBL5427727,P42330,0.8149,0.8149
P42330_CHEMBL5430200,P42330,0.7412,0.7412
P42330_CHEMBL5399095,P42330,0.5669,0.6841
P42330_CHEMBL5438808,P42330,0.625,0.625
P42330_CHEMBL5432550,P42330,0.7925,0.7925
P42330_CHEMBL5422271,P42330,0.6665,0.6665
P42330_CHEMBL5402185,P42330,0.7798,0.7798
P42330_CHEMBL5438117,P42330,1.0,1.0
P42330_CHEMBL5427049,P42330,0.7368,0.7368
P42330_CHEMBL5403238,P42330,0.7241,0.7241
P42330_CHEMBL5407493,P42330,0.8398,0.8398
P42330_CHEMBL5402839,P42330,1.0,1.0
P42330_CHEMBL5412889,P42330,0.7637,0.7637
P42330_CHEMBL5437220,P42330,0.7637,0.7637
P42330_CHEMBL5397612,P42330,0.6313,0.6313
P42330_CHEMBL5427873,P42330,0.7119,0.7119
P42330_CHEMBL5411768,P42330,1.0,1.0
P42330_CHEMBL5408158,P42330,0.8931,0.8931
P42330_CHEMBL5440460,P42330,0.7002,0.7002
P42330_CHEMBL5408308,P42330,0.7998,0.7998
P42330_CHEMBL5401206,P42330,1.0,1.0
P42330_CHEMBL5417484,P42330,0.6724,0.6724
P42330_CHEMBL5411357,P42330,0.7734,0.7734
P42330_CHEMBL5405662,P42330,0.644,0.644
P42330_CHEMBL5424035,P42330,0.6553,0.6553
P42330_CHEMBL5410143,P42330,0.6094,0.6094
P42330_CHEMBL5436263,P42330,0.7202,0.7202
P42330_CHEMBL5397146,P42330,0.7754,0.7754
P42330_CHEMBL5417285,P42330,0.8086,0.8086
P42330_CHEMBL5441078,P42330,1.0,1.0
P42330_CHEMBL5412832,P42330,1.0,1.0
P42330_CHEMBL5403464,P42330,0.7856,0.793
P42330_CHEMBL5439765,P42330,0.7168,0.7168
P42330_CHEMBL5427074,P42330,0.5483,0.7681
P42330_CHEMBL5405458,P42330,0.7856,0.793
P42330_CHEMBL5437111,P42330,0.7759,0.7759
P42330_CHEMBL5396688,P42330,0.5781,0.7681
P42330_CHEMBL5415646,P42330,0.7344,0.7344
P42330_CHEMBL5408394,P42330,0.7256,0.7256
P42330_CHEMBL5434555,P42330,0.5439,0.6191
P42330_CHEMBL5398653,P42330,1.0,1.0
P42330_CHEMBL5436838,P42330,0.5386,0.6665
P42336_CHEMBL5406770,P42336,0.3999,0.6968
P42336_CHEMBL5439362,P42336,0.396,0.6704
P42336_CHEMBL5396795,P42336,0.4082,0.6924
P42336_CHEMBL5410207,P42336,0.3462,0.4675
P42336_CHEMBL5409119,P42336,1.0,1.0
P42336_CHEMBL5440155,P42336,1.0,1.0
P42336_CHEMBL5398799,P42336,1.0,1.0
P42336_CHEMBL5431031,P42336,1.0,1.0
P42336_CHEMBL5421377,P42336,1.0,1.0
P42336_CHEMBL5436787,P42336,1.0,1.0
P42336_CHEMBL5432847,P42336,1.0,1.0
P42336_CHEMBL5408043,P42336,1.0,1.0
P42336_CHEMBL5419087,P42336,1.0,1.0
P42336_CHEMBL5407800,P42336,1.0,1.0
P42336_CHEMBL5399382,P42336,1.0,1.0
P42336_CHEMBL5403875,P42336,1.0,1.0
P42336_CHEMBL5429468,P42336,1.0,1.0
P42336_CHEMBL5428670,P42336,1.0,1.0
P42336_CHEMBL5441102,P42336,1.0,1.0
P42336_CHEMBL5408035,P42336,1.0,1.0
P42336_CHEMBL5431418,P42336,1.0,1.0
P42336_CHEMBL5410806,P42336,1.0,1.0
P42336_CHEMBL5427579,P42336,1.0,1.0
P42336_CHEMBL5417620,P42336,1.0,1.0
P42336_CHEMBL5419197,P42336,1.0,1.0
P42336_CHEMBL5431690,P42336,1.0,1.0
P42336_CHEMBL5403052,P42336,1.0,1.0
P42336_CHEMBL5417605,P42336,1.0,1.0
P42336_CHEMBL5406079,P42336,1.0,1.0
P42336_CHEMBL5400165,P42336,1.0,1.0
P42336_CHEMBL5403409,P42336,1.0,1.0
P42336_CHEMBL5396289,P42336,1.0,1.0
P42336_CHEMBL5414482,P42336,1.0,1.0
P42336_CHEMBL5425104,P42336,0.9263,0.9263
P42336_CHEMBL5399051,P42336,1.0,1.0
P42336_CHEMBL5426265,P42336,1.0,1.0
P42336_CHEMBL5430177,P42336,0.791,0.791
P42336_CHEMBL5415741,P42336,0.791,0.791
P42336_CHEMBL5415865,P42336,1.0,1.0
P42336_CHEMBL5417402,P42336,1.0,1.0
P42336_CHEMBL5428411,P42336,1.0,1.0
P42336_CHEMBL5428160,P42336,1.0,1.0
P42336_CHEMBL5409142,P42336,1.0,1.0
P42336_CHEMBL5401298,P42336,1.0,1.0
P42336_CHEMBL5440536,P42336,1.0,1.0
P42336_CHEMBL5432324,P42336,1.0,1.0
P42336_CHEMBL5400439,P42336,1.0,1.0
P42336_CHEMBL5413309,P42336,1.0,1.0
P42336_CHEMBL5415726,P42336,1.0,1.0
P42336_CHEMBL5422635,P42336,1.0,1.0
P42336_CHEMBL5431325,P42336,1.0,1.0
P42336_CHEMBL5398514,P42336,1.0,1.0
P42336_CHEMBL5405706,P42336,1.0,1.0
P42336_CHEMBL5403717,P42336,1.0,1.0
P42336_CHEMBL5421477,P42336,1.0,1.0
P42336_CHEMBL5407573,P42336,1.0,1.0
P42336_CHEMBL5401801,P42336,1.0,1.0
P42336_CHEMBL5405623,P42336,1.0,1.0
P42336_CHEMBL5402186,P42336,1.0,1.0
P42336_CHEMBL5394535,P42336,1.0,1.0
P42336_CHEMBL5429174,P42336,1.0,1.0
P42336_CHEMBL5407812,P42336,0.3809,0.5415
P42336_CHEMBL5417926,P42336,0.321,0.6406
P42336_CHEMBL5425498,P42336,1.0,1.0
P42336_CHEMBL5433100,P42336,0.8184,0.8184
P42336_CHEMBL5396655,P42336,0.7759,0.7759
P42336_CHEMBL5406219,P42336,0.7886,0.7886
P42336_CHEMBL5426885,P42336,0.7456,0.7456
P42336_CHEMBL5421875,P42336,0.8184,0.8184
P42336_CHEMBL5396454,P42336,0.7759,0.7759
P42336_CHEMBL5409346,P42336,0.2534,0.4805
P42336_CHEMBL5397877,P42336,1.0,1.0
P42336_CHEMBL5425756,P42336,1.0,1.0
P42336_CHEMBL5420261,P42336,1.0,1.0
P42336_CHEMBL5414369,P42336,1.0,1.0
P42336_CHEMBL5413496,P42336,1.0,1.0
P42336_CHEMBL5410758,P42336,1.0,1.0
P42336_CHEMBL5435973,P42336,1.0,1.0
P42336_CHEMBL5418257,P42336,1.0,1.0
P42336_CHEMBL5410409,P42336,1.0,1.0
P42336_CHEMBL5400641,P42336,1.0,1.0
P42336_CHEMBL5420057,P42336,1.0,1.0
P42336_CHEMBL5406498,P42336,1.0,1.0
P42336_CHEMBL5422044,P42336,1.0,1.0
P42336_CHEMBL5438456,P42336,1.0,1.0
P42336_CHEMBL5437417,P42336,1.0,1.0
P42336_CHEMBL5432408,P42336,1.0,1.0
P42336_CHEMBL5424200,P42336,0.4688,0.6191
P42336_CHEMBL5420950,P42336,0.3333,0.5225
P42336_CHEMBL5425386,P42336,0.4578,0.4795
P42336_CHEMBL5426665,P42336,0.3718,0.4583
P42336_CHEMBL5405376,P42336,0.3625,0.4521
P42336_CHEMBL5396108,P42336,0.3252,0.5396
P42336_CHEMBL5430685,P42336,0.3462,0.5342
P42336_CHEMBL5419036,P42336,0.75,0.75
P42336_CHEMBL5431144,P42336,0.7959,0.7959
P42336_CHEMBL5426327,P42336,0.75,0.75
P42336_CHEMBL5412575,P42336,0.6548,0.6548
P42336_CHEMBL5430194,P42336,0.7451,0.7451
P42336_CHEMBL5400572,P42336,0.8076,0.8076
P42336_CHEMBL5432177,P42336,0.6924,0.6924
P42336_CHEMBL5408589,P42336,0.7754,0.7754
P42336_CHEMBL5438874,P42336,0.7109,0.7109
P42336_CHEMBL5434108,P42336,0.7441,0.7441
P42336_CHEMBL5415298,P42336,0.7451,0.7451
P42336_CHEMBL5437258,P42336,0.7402,0.7402
P42336_CHEMBL5413191,P42336,0.75,0.75
P42336_CHEMBL5435788,P42336,0.7915,0.7915
P42336_CHEMBL5435423,P42336,0.771,0.771
P42336_CHEMBL5405438,P42336,0.7959,0.7959
P42336_CHEMBL5431132,P42336,1.0,1.0
P42345_CHEMBL5440718,P42345,0.5127,0.6792
P42345_CHEMBL5406770,P42345,0.4331,0.6968
P42345_CHEMBL5439362,P42345,0.4216,0.6704
P42345_CHEMBL5396795,P42345,0.4343,0.6924
P42345_CHEMBL5407152,P42345,0.4023,0.6362
P42345_CHEMBL5429700,P42345,0.5532,0.5713
P42345_CHEMBL5417722,P42345,0.5859,0.5859
P42345_CHEMBL5402160,P42345,0.5713,0.6587
P42345_CHEMBL5425498,P42345,0.4719,1.0
P42345_CHEMBL5433100,P42345,0.8184,0.8184
P42345_CHEMBL5396655,P42345,0.7759,0.7759
P42345_CHEMBL5406219,P42345,0.7886,0.7886
P42345_CHEMBL5426885,P42345,0.7456,0.7456
P42345_CHEMBL5421875,P42345,0.8184,0.8184
P42345_CHEMBL5396454,P42345,0.7759,0.7759
P42345_CHEMBL5399022,P42345,0.4111,0.7778
P42345_CHEMBL5410824,P42345,0.4111,0.7778
P42345_CHEMBL5433283,P42345,0.375,0.4614
P42345_CHEMBL5416106,P42345,0.4065,0.7202
P42345_CHEMBL5427469,P42345,0.4065,0.7202
P42345_CHEMBL5437417,P42345,0.4358,1.0
P42345_CHEMBL5432408,P42345,0.4302,1.0
P42345_CHEMBL5419036,P42345,0.75,0.75
P42345_CHEMBL5431144,P42345,0.7959,0.7959
P42345_CHEMBL5426327,P42345,0.75,0.75
P42345_CHEMBL5412575,P42345,0.6548,0.6548
P42345_CHEMBL5430194,P42345,0.7451,0.7451
P42345_CHEMBL5400572,P42345,0.8076,0.8076
P42345_CHEMBL5432177,P42345,0.6924,0.6924
P42345_CHEMBL5408589,P42345,0.7754,0.7754
P42345_CHEMBL5438874,P42345,0.7109,0.7109
P42345_CHEMBL5434108,P42345,0.7441,0.7441
P42345_CHEMBL5436508,P42345,0.5669,0.5908
P42345_CHEMBL5427223,P42345,0.5669,0.5908
P42345_CHEMBL5415288,P42345,0.5107,0.5327
P42345_CHEMBL5432272,P42345,0.6362,0.6533
P42345_CHEMBL5429925,P42345,0.5327,0.5444
P42345_CHEMBL5406842,P42345,0.6362,0.6533
P42345_CHEMBL5415471,P42345,0.5327,0.5444
P42345_CHEMBL5427732,P42345,0.6313,0.6621
P42345_CHEMBL5423546,P42345,0.5273,0.5508
P42345_CHEMBL5420541,P42345,0.6313,0.6621
P42345_CHEMBL5404075,P42345,0.5273,0.5508
P42345_CHEMBL5418348,P42345,0.5107,0.5327
P42345_CHEMBL5424956,P42345,0.6401,0.6714
P42345_CHEMBL5440263,P42345,0.5273,0.5508
P42345_CHEMBL5437216,P42345,0.5781,0.605
P42345_CHEMBL5408143,P42345,0.5161,0.5386
P42345_CHEMBL5424193,P42345,0.5273,0.5508
P42345_CHEMBL5415298,P42345,0.7451,0.7451
P42345_CHEMBL5437258,P42345,0.7402,0.7402
P42345_CHEMBL5413191,P42345,0.75,0.75
P42345_CHEMBL5435788,P42345,0.7915,0.7915
P42345_CHEMBL5435423,P42345,0.771,0.771
P42345_CHEMBL5405438,P42345,0.7959,0.7959
P42866_CHEMBL5427274,P42866,0.7324,0.7324
P42866_CHEMBL5399596,P42866,0.7324,0.7324
P42866_CHEMBL5432205,P42866,0.7593,0.7803
P42866_CHEMBL5405519,P42866,0.75,0.75
P42866_CHEMBL5403273,P42866,0.75,0.75
P42866_CHEMBL5432317,P42866,0.7681,0.7681
P42866_CHEMBL5411900,P42866,0.7681,0.7681
P42866_CHEMBL5432174,P42866,0.79,0.79
P42866_CHEMBL5416619,P42866,0.75,0.75
P42866_CHEMBL5425838,P42866,0.75,0.75
P42866_CHEMBL5438077,P42866,0.7617,0.7617
P42866_CHEMBL5427896,P42866,0.7617,0.7617
P42866_CHEMBL5434911,P42866,0.75,0.771
P42866_CHEMBL5401578,P42866,0.7681,0.7681
P42866_CHEMBL5398970,P42866,0.7617,0.7617
P42866_CHEMBL5406491,P42866,0.7529,0.7529
P42866_CHEMBL5440937,P42866,0.7681,0.7681
P42866_CHEMBL5420457,P42866,0.7324,0.7324
P42866_CHEMBL5419838,P42866,0.771,0.771
P42866_CHEMBL5417637,P42866,0.79,0.79
P42866_CHEMBL5431128,P42866,0.79,0.79
P42866_CHEMBL5429587,P42866,0.75,0.771
P42866_CHEMBL5405800,P42866,0.7681,0.7681
P42866_CHEMBL5424642,P42866,0.7617,0.7617
P42866_CHEMBL5396504,P42866,0.7529,0.7529
P42866_CHEMBL5425108,P42866,0.7681,0.7681
P42866_CHEMBL5417814,P42866,0.7324,0.7324
P42866_CHEMBL5424438,P42866,0.771,0.771
P42866_CHEMBL5426766,P42866,0.79,0.79
P42866_CHEMBL5415668,P42866,0.79,0.79
P42866_CHEMBL5434721,P42866,0.75,0.75
P42866_CHEMBL5423403,P42866,0.75,0.75
P43166_CHEMBL5433200,P43166,0.4426,0.7222
P43166_CHEMBL5418092,P43166,0.4426,0.7222
P43166_CHEMBL5431609,P43166,0.4219,0.7598
P43166_CHEMBL5434405,P43166,0.4219,0.7598
P43166_CHEMBL5414353,P43166,0.3374,0.5371
P43166_CHEMBL5399412,P43166,0.3948,0.603
P43166_CHEMBL5410769,P43166,0.3948,0.603
P43166_CHEMBL5430974,P43166,0.3708,0.7144
P43166_CHEMBL5420563,P43166,0.3708,0.7144
P43166_CHEMBL5394374,P43166,0.4219,0.7202
P43166_CHEMBL5439211,P43166,0.4219,0.7202
P43166_CHEMBL5420568,P43166,0.4285,0.5557
P43166_CHEMBL5429492,P43166,0.3726,0.5928
P43166_CHEMBL5406311,P43166,0.4285,0.5557
P43166_CHEMBL5418946,P43166,0.2932,0.5781
P43166_CHEMBL5412006,P43166,0.3208,0.5557
P43166_CHEMBL5399183,P43166,0.4507,0.6089
P43166_CHEMBL5437429,P43166,0.4856,0.5811
P43166_CHEMBL5418551,P43166,0.3379,0.5884
P43166_CHEMBL5417736,P43166,0.3333,0.5913
P43166_CHEMBL5431631,P43166,0.4546,0.75
P43166_CHEMBL5411887,P43166,0.4285,0.6816
P43166_CHEMBL5408930,P43166,0.3857,0.6118
P43166_CHEMBL5406683,P43166,0.375,0.6143
P43166_CHEMBL5414681,P43166,0.3538,0.5674
P43166_CHEMBL5405122,P43166,0.3425,0.5415
P43166_CHEMBL5402391,P43166,0.3147,0.5742
P43166_CHEMBL5438178,P43166,0.4856,0.5195
P43166_CHEMBL5438727,P43166,0.3333,0.5068
P43166_CHEMBL5433495,P43166,0.3999,0.6211
P43166_CHEMBL5440256,P43166,0.3857,0.521
P43166_CHEMBL5433631,P43166,0.3433,0.5
P43166_CHEMBL5406460,P43166,0.3215,0.5903
P43166_CHEMBL5402861,P43166,0.4307,0.5908
P43166_CHEMBL5422807,P43166,0.4307,0.5908
P43166_CHEMBL5416544,P43166,0.3381,0.5605
P43166_CHEMBL5413914,P43166,0.3899,0.5469
P43166_CHEMBL5435567,P43166,0.3333,0.5073
P43166_CHEMBL5423723,P43166,0.3552,0.5425
P43166_CHEMBL5418256,P43166,0.3972,0.5894
P43166_CHEMBL5408414,P43166,0.3972,0.5894
P43166_CHEMBL5439333,P43166,0.4707,0.5908
P43166_CHEMBL5435748,P43166,0.4707,0.5439
P43166_CHEMBL5422747,P43166,0.457,0.521
P43166_CHEMBL5398061,P43166,0.3521,0.5156
P43166_CHEMBL5422153,P43166,0.3333,0.5254
P43166_CHEMBL5395857,P43166,0.3242,0.5073
P43166_CHEMBL5397659,P43166,0.3999,0.625
P43166_CHEMBL5419752,P43166,0.4856,0.7168
P43166_CHEMBL5404038,P43166,0.5645,0.7231
P43166_CHEMBL5439318,P43166,0.3999,0.5586
P43166_CHEMBL5405279,P43166,0.4905,0.6948
P43166_CHEMBL5437142,P43166,0.4429,0.5625
P43166_CHEMBL5420020,P43166,0.4265,0.5371
P43166_CHEMBL5432770,P43166,0.3975,0.5352
P43166_CHEMBL5395679,P43166,0.4058,0.645
P43166_CHEMBL5424727,P43166,0.3562,0.6128
P43166_CHEMBL5425125,P43166,0.3333,0.5679
P43166_CHEMBL5412351,P43166,0.4036,0.5972
P43166_CHEMBL5424664,P43166,0.3914,0.6152
P43166_CHEMBL5420931,P43166,0.3333,0.5137
P43166_CHEMBL5417084,P43166,0.3333,0.5254
P43166_CHEMBL5430482,P43166,0.3242,0.5073
P43166_CHEMBL5414077,P43166,0.3999,0.625
P43166_CHEMBL5402143,P43166,0.4856,0.7168
P43166_CHEMBL5426216,P43166,0.5645,0.7231
P43166_CHEMBL5413021,P43166,0.3999,0.5586
P43166_CHEMBL5402145,P43166,0.4905,0.6948
P43166_CHEMBL5438010,P43166,0.4429,0.5625
P43166_CHEMBL5421531,P43166,0.4265,0.5371
P43166_CHEMBL5411936,P43166,0.3975,0.5352
P43166_CHEMBL5419447,P43166,0.4058,0.645
P43166_CHEMBL5396393,P43166,0.3562,0.6128
P43166_CHEMBL5409658,P43166,0.3333,0.5679
P43166_CHEMBL5413693,P43166,0.4036,0.5972
P43166_CHEMBL5429073,P43166,0.3914,0.6152
P43166_CHEMBL5401434,P43166,0.3333,0.5137
P43166_CHEMBL5422706,P43166,0.4856,0.7759
P43166_CHEMBL5425202,P43166,0.4028,0.8169
P43166_CHEMBL5433765,P43166,0.5835,0.7407
P43166_CHEMBL5420539,P43166,0.4856,0.7759
P43166_CHEMBL5395423,P43166,0.4028,0.8169
P43166_CHEMBL5405733,P43166,0.4478,0.7368
P43166_CHEMBL5403355,P43166,0.4092,0.603
P43166_CHEMBL5407842,P43166,0.4226,0.625
P43166_CHEMBL5396530,P43166,0.5483,0.6934
P43166_CHEMBL5397521,P43166,0.4226,0.625
P43166_CHEMBL5439370,P43166,0.3977,0.6665
P43166_CHEMBL5415949,P43166,0.3977,0.6665
P43166_CHEMBL5433722,P43166,0.4102,0.6904
P43166_CHEMBL5416307,P43166,0.4319,1.0
P43166_CHEMBL5402383,P43166,0.4651,0.6089
P43166_CHEMBL5397739,P43166,0.4651,0.6089
P43166_CHEMBL5440906,P43166,0.4348,0.6719
P43166_CHEMBL5440763,P43166,0.3611,0.6968
P43166_CHEMBL5436282,P43166,0.4626,0.644
P43166_CHEMBL5411702,P43166,0.4348,0.6719
P43166_CHEMBL5414836,P43166,0.3611,0.6968
P43166_CHEMBL5418786,P43166,0.446,0.5938
P43166_CHEMBL5412077,P43166,0.4243,0.582
P43166_CHEMBL5433578,P43166,0.446,0.5371
P43166_CHEMBL5399204,P43166,0.3948,0.603
P43166_CHEMBL5433154,P43166,0.3296,0.8525
P43166_CHEMBL5409881,P43166,0.4348,0.5884
P43166_CHEMBL5403938,P43166,0.3948,0.603
P43166_CHEMBL5421790,P43166,0.3296,0.8525
P43166_CHEMBL5433629,P43166,0.3708,0.5469
P43166_CHEMBL5425764,P43166,0.3708,0.5078
P43166_CHEMBL5420500,P43166,0.3594,0.4834
P43166_CHEMBL5422467,P43166,0.3396,0.6274
P43166_CHEMBL5402892,P43166,0.4158,0.6885
P43166_CHEMBL5421078,P43166,0.4221,0.521
P43166_CHEMBL5435151,P43166,0.3696,0.5
P43166_CHEMBL5404239,P43166,0.3147,0.5518
P43166_CHEMBL5440220,P43166,0.3799,0.5713
P43166_CHEMBL5400662,P43166,0.3799,0.5
P43166_CHEMBL5436091,P43166,0.3696,0.5317
P43166_CHEMBL5415766,P43166,0.3865,0.5347
P43166_CHEMBL5431518,P43166,0.4595,0.5454
P43490_CHEMBL5396898,P43490,0.3955,0.8057
P43490_CHEMBL5438473,P43490,0.2842,0.7764
P43490_CHEMBL5396943,P43490,0.6289,0.6289
P43490_CHEMBL5401852,P43490,0.6289,0.6289
P43490_CHEMBL5401142,P43490,1.0,1.0
P43490_CHEMBL5402956,P43490,0.6289,0.6289
P43490_CHEMBL5408297,P43490,1.0,1.0
P43490_CHEMBL5428751,P43490,1.0,1.0
P43490_CHEMBL5394965,P43490,0.6289,0.6289
P43490_CHEMBL5398077,P43490,1.0,1.0
P43490_CHEMBL5394343,P43490,1.0,1.0
P43490_CHEMBL5404254,P43490,0.9907,0.9907
P43490_CHEMBL5408614,P43490,1.0,1.0
P43490_CHEMBL5423357,P43490,0.6846,0.6846
P43490_CHEMBL5405525,P43490,0.7002,0.7002
P43490_CHEMBL5425579,P43490,0.7002,0.7002
P43490_CHEMBL5418877,P43490,0.7002,0.7002
P43490_CHEMBL5405720,P43490,0.7002,0.7002
P43490_CHEMBL5412973,P43490,0.6362,0.6362
P43490_CHEMBL5406636,P43490,0.6362,0.6362
P43490_CHEMBL5403078,P43490,0.6362,0.6362
P43490_CHEMBL5431029,P43490,0.6362,0.6362
P43490_CHEMBL5408654,P43490,0.6226,0.6226
P43490_CHEMBL5414864,P43490,0.6289,0.6289
P43490_CHEMBL5421145,P43490,1.0,1.0
P43490_CHEMBL5428441,P43490,1.0,1.0
P43490_CHEMBL5416318,P43490,1.0,1.0
P43490_CHEMBL5435058,P43490,1.0,1.0
P43490_CHEMBL5416477,P43490,1.0,1.0
P43490_CHEMBL5401891,P43490,1.0,1.0
P43490_CHEMBL5419623,P43490,1.0,1.0
P43490_CHEMBL5425412,P43490,0.9067,1.0
P43490_CHEMBL5440085,P43490,1.0,1.0
P43490_CHEMBL5434036,P43490,0.9189,0.9854
P43490_CHEMBL5400956,P43490,0.8936,0.957
P43490_CHEMBL5429647,P43490,1.0,1.0
P43490_CHEMBL5396894,P43490,1.0,1.0
P43490_CHEMBL5430220,P43490,1.0,1.0
P45983_CHEMBL5403621,P45983,1.0,1.0
P45983_CHEMBL5437287,P45983,1.0,1.0
P45983_CHEMBL5433461,P45983,1.0,1.0
P45983_CHEMBL5428484,P45983,0.8296,0.8296
P45983_CHEMBL5434662,P45983,1.0,1.0
P45983_CHEMBL5410870,P45983,1.0,1.0
P45983_CHEMBL5395579,P45983,1.0,1.0
P45983_CHEMBL5411353,P45983,1.0,1.0
P45983_CHEMBL5418224,P45983,1.0,1.0
P45983_CHEMBL5411160,P45983,1.0,1.0
P45983_CHEMBL5429577,P45983,1.0,1.0
P45983_CHEMBL5401511,P45983,1.0,1.0
P45983_CHEMBL5436023,P45983,1.0,1.0
P45983_CHEMBL5415503,P45983,0.3833,0.9175
P45983_CHEMBL5410247,P45983,1.0,1.0
P45983_CHEMBL5408675,P45983,1.0,1.0
P45983_CHEMBL5424946,P45983,1.0,1.0
P45983_CHEMBL5423620,P45983,1.0,1.0
P45983_CHEMBL5396069,P45983,1.0,1.0
P45983_CHEMBL5408918,P45983,1.0,1.0
P45983_CHEMBL5411375,P45983,1.0,1.0
P45983_CHEMBL5405404,P45983,1.0,1.0
P45983_CHEMBL5394033,P45983,1.0,1.0
P45983_CHEMBL5398642,P45983,1.0,1.0
P45983_CHEMBL5432138,P45983,0.4768,0.5293
P45983_CHEMBL5430912,P45983,1.0,1.0
P45983_CHEMBL5410090,P45983,1.0,1.0
P45983_CHEMBL5437898,P45983,1.0,1.0
P45983_CHEMBL5439708,P45983,1.0,1.0
P45983_CHEMBL5424933,P45983,0.2886,0.7896
P45983_CHEMBL5423218,P45983,0.2969,0.769
P45983_CHEMBL5437251,P45983,1.0,1.0
P45983_CHEMBL5435391,P45983,1.0,1.0
P45983_CHEMBL5433156,P45983,1.0,1.0
P45983_CHEMBL5403784,P45983,1.0,1.0
P45983_CHEMBL5425117,P45983,1.0,1.0
P45983_CHEMBL5434519,P45983,1.0,1.0
P45983_CHEMBL5434537,P45983,1.0,1.0
P45983_CHEMBL5397012,P45983,1.0,1.0
P45983_CHEMBL5405579,P45983,1.0,1.0
P45983_CHEMBL5432287,P45983,1.0,1.0
P45983_CHEMBL5427329,P45983,1.0,1.0
P45983_CHEMBL5437584,P45983,1.0,1.0
P45983_CHEMBL5408361,P45983,1.0,1.0
P45983_CHEMBL5438169,P45983,1.0,1.0
P45983_CHEMBL5428091,P45983,1.0,1.0
P45983_CHEMBL5423687,P45983,1.0,1.0
P45983_CHEMBL5441132,P45983,1.0,1.0
P45983_CHEMBL5432496,P45983,1.0,1.0
P45983_CHEMBL5415366,P45983,1.0,1.0
P45983_CHEMBL5437979,P45983,1.0,1.0
P45983_CHEMBL5441124,P45983,1.0,1.0
P45983_CHEMBL5413463,P45983,1.0,1.0
P45983_CHEMBL5428502,P45983,1.0,1.0
P45983_CHEMBL5413820,P45983,1.0,1.0
P45983_CHEMBL5432722,P45983,1.0,1.0
P45983_CHEMBL5433711,P45983,1.0,1.0
P45983_CHEMBL5434414,P45983,1.0,1.0
P45983_CHEMBL5411091,P45983,1.0,1.0
P45983_CHEMBL5425539,P45983,1.0,1.0
P45983_CHEMBL5432224,P45983,1.0,1.0
P45983_CHEMBL5398897,P45983,1.0,1.0
P45983_CHEMBL5409834,P45983,1.0,1.0
P45983_CHEMBL5436859,P45983,1.0,1.0
P45983_CHEMBL5403866,P45983,1.0,1.0
P45983_CHEMBL5439622,P45983,1.0,1.0
P45983_CHEMBL5402580,P45983,1.0,1.0
P45983_CHEMBL5436065,P45983,1.0,1.0
P49759_CHEMBL5410811,P49759,1.0,1.0
P49759_CHEMBL5403328,P49759,0.7871,0.7871
P49759_CHEMBL5416086,P49759,0.8184,0.8184
P49759_CHEMBL5417336,P49759,1.0,1.0
P49759_CHEMBL5401513,P49759,0.6665,0.6665
P49759_CHEMBL5401218,P49759,0.623,0.623
P49759_CHEMBL5395267,P49759,0.7119,0.7119
P49759_CHEMBL5414801,P49759,0.6064,0.8945
P49759_CHEMBL5429707,P49759,1.0,1.0
P49759_CHEMBL5428562,P49759,1.0,1.0
P49759_CHEMBL5401556,P49759,1.0,1.0
P49759_CHEMBL5432405,P49759,1.0,1.0
P49759_CHEMBL5417699,P49759,1.0,1.0
P49759_CHEMBL5429691,P49759,1.0,1.0
P49759_CHEMBL5432194,P49759,1.0,1.0
P49759_CHEMBL5415554,P49759,1.0,1.0
P49759_CHEMBL5395833,P49759,1.0,1.0
P49759_CHEMBL5415238,P49759,1.0,1.0
