compound_id,uniprot,affinity,ex_label,fl_label,sim_union
P42336_CHEMBL5400572,P42336,6.165,,,0.8076
P42336_CHEMBL5432177,P42336,5.86,,,0.6924
P42336_CHEMBL5408589,P42336,7.41,,,0.7754
P42336_CHEMBL5438874,P42336,5.93,,,0.7109
P42336_CHEMBL5434108,P42336,5.94,,,0.7441
P42336_CHEMBL5415298,P42336,7.66,,,0.7451
P42336_CHEMBL5437258,P42336,8.09,,,0.7402
P42336_CHEMBL5413191,P42336,5.9,,,0.75
P42336_CHEMBL5435788,P42336,7.34,,,0.7915
P42336_CHEMBL5435423,P42336,7.68,,,0.771
P42336_CHEMBL5405438,P42336,6.03,,,0.7959
P42336_CHEMBL5431132,P42336,8.44,8.44,8.44,0.6172
P42345_CHEMBL5440718,P42345,7.89,,,0.5972
P42345_CHEMBL5406770,P42345,6.97,,,0.6968
P42345_CHEMBL5439362,P42345,6.66,,,0.6704
P42345_CHEMBL5396795,P42345,7.09,,,0.6924
P42345_CHEMBL5407152,P42345,7.14,,,0.6362
P42345_CHEMBL5429700,P42345,8.22,,,0.5713
P42345_CHEMBL5417722,P42345,7.63,,,0.5859
P42345_CHEMBL5402160,P42345,6.8,,,0.6187
P42345_CHEMBL5425498,P42345,7.48,,,0.5288
P42345_CHEMBL5433100,P42345,7.09,,,0.8184
P42345_CHEMBL5396655,P42345,7.32,,,0.7759
P42345_CHEMBL5406219,P42345,7.42,,,0.7886
P42345_CHEMBL5426885,P42345,7.8,,,0.7456
P42345_CHEMBL5421875,P42345,7.38,,,0.8184
P42345_CHEMBL5396454,P42345,7.54,,,0.7759
P42345_CHEMBL5399022,P42345,7.92,,,0.4111
P42345_CHEMBL5410824,P42345,8.0,,,0.4111
P42345_CHEMBL5433283,P42345,8.15,,,0.375
P42345_CHEMBL5416106,P42345,7.89,,,0.4065
P42345_CHEMBL5427469,P42345,8.0,,,0.4065
P42345_CHEMBL5437417,P42345,6.535,,,0.6191
P42345_CHEMBL5432408,P42345,5.54,,,0.5908
P42345_CHEMBL5419036,P42345,6.97,,,0.75
P42345_CHEMBL5431144,P42345,6.83,,,0.7959
P42345_CHEMBL5426327,P42345,7.8,,,0.75
P42345_CHEMBL5412575,P42345,6.05,,,0.6548
P42345_CHEMBL5430194,P42345,7.18,,,0.7451
P42345_CHEMBL5400572,P42345,7.98,,,0.8076
P42345_CHEMBL5432177,P42345,5.23,,,0.6924
P42345_CHEMBL5408589,P42345,7.47,,,0.7754
P42345_CHEMBL5438874,P42345,5.51,,,0.7109
P42345_CHEMBL5434108,P42345,5.96,,,0.7441
P42345_CHEMBL5436508,P42345,8.38,,,0.5908
P42345_CHEMBL5427223,P42345,8.1,,,0.5908
P42345_CHEMBL5415288,P42345,8.44,,,0.5327
P42345_CHEMBL5432272,P42345,7.7,,,0.6533
P42345_CHEMBL5429925,P42345,7.96,,,0.5444
P42345_CHEMBL5406842,P42345,7.9,,,0.6533
P42345_CHEMBL5415471,P42345,8.02,,,0.5444
P42345_CHEMBL5427732,P42345,7.89,,,0.6621
P42345_CHEMBL5423546,P42345,8.17,,,0.5508
P42345_CHEMBL5420541,P42345,8.01,,,0.6621
P42345_CHEMBL5404075,P42345,8.19,,,0.5508
P42345_CHEMBL5418348,P42345,8.15,,,0.5327
P42345_CHEMBL5424956,P42345,8.02,,,0.6714
P42345_CHEMBL5440263,P42345,8.48,,,0.5508
P42345_CHEMBL5437216,P42345,7.88,,,0.605
P42345_CHEMBL5408143,P42345,6.47,,,0.5386
P42345_CHEMBL5424193,P42345,7.35,,,0.5508
P42345_CHEMBL5415298,P42345,5.72,,,0.7451
P42345_CHEMBL5437258,P42345,6.38,,,0.7402
P42345_CHEMBL5413191,P42345,6.39,,,0.75
P42345_CHEMBL5435788,P42345,6.48,,,0.7915
P42345_CHEMBL5435423,P42345,6.92,,,0.771
P42345_CHEMBL5405438,P42345,6.8,,,0.7959
P42866_CHEMBL5427274,P42866,9.315,,,0.7324
P42866_CHEMBL5399596,P42866,9.235,,,0.7324
P42866_CHEMBL5432205,P42866,8.825,,,0.7803
P42866_CHEMBL5405519,P42866,8.905000000000001,,,0.75
P42866_CHEMBL5403273,P42866,8.585,,,0.75
P42866_CHEMBL5432317,P42866,9.125,,,0.7681
P42866_CHEMBL5411900,P42866,8.865,,,0.7681
P42866_CHEMBL5432174,P42866,9.165,,,0.79
P42866_CHEMBL5416619,P42866,8.965,,,0.75
P42866_CHEMBL5425838,P42866,8.83,,,0.75
P42866_CHEMBL5438077,P42866,8.780000000000001,,,0.7617
P42866_CHEMBL5427896,P42866,8.754999999999999,,,0.7617
P42866_CHEMBL5434911,P42866,8.795,,,0.771
P42866_CHEMBL5401578,P42866,9.065,,,0.7681
P42866_CHEMBL5398970,P42866,7.74,,,0.7617
P42866_CHEMBL5406491,P42866,7.965,,,0.7529
P42866_CHEMBL5440937,P42866,9.095,,,0.7681
P42866_CHEMBL5420457,P42866,9.11,,,0.7324
P42866_CHEMBL5419838,P42866,8.375,,,0.771
P42866_CHEMBL5417637,P42866,9.260000000000002,,,0.79
P42866_CHEMBL5431128,P42866,9.025,,,0.79
P42866_CHEMBL5429587,P42866,8.675,,,0.771
P42866_CHEMBL5405800,P42866,8.82,,,0.7681
P42866_CHEMBL5424642,P42866,8.629999999999999,,,0.7617
P42866_CHEMBL5396504,P42866,8.629999999999999,,,0.7529
P42866_CHEMBL5425108,P42866,8.725,,,0.7681
P42866_CHEMBL5417814,P42866,8.8,,,0.7324
P42866_CHEMBL5424438,P42866,8.645,,,0.771
P42866_CHEMBL5426766,P42866,7.975,,,0.79
P42866_CHEMBL5415668,P42866,8.965,,,0.79
P42866_CHEMBL5434721,P42866,9.04,,,0.75
P42866_CHEMBL5423403,P42866,9.325,,,0.75
P43166_CHEMBL5433200,P43166,9.52,,,0.7222
P43166_CHEMBL5418092,P43166,9.15,,,0.7222
P43166_CHEMBL5431609,P43166,7.72,,,0.7598
P43166_CHEMBL5434405,P43166,9.7,,,0.7598
P43166_CHEMBL5414353,P43166,7.06,,,0.5371
P43166_CHEMBL5399412,P43166,8.55,,,0.603
P43166_CHEMBL5410769,P43166,9.15,,,0.603
P43166_CHEMBL5430974,P43166,8.74,,,0.7144
P43166_CHEMBL5420563,P43166,8.7,,,0.7144
P43166_CHEMBL5394374,P43166,7.84,,,0.7202
P43166_CHEMBL5439211,P43166,9.3,,,0.7202
P43166_CHEMBL5420568,P43166,8.39,,,0.5557
P43166_CHEMBL5429492,P43166,9.05,,,0.5928
P43166_CHEMBL5406311,P43166,9.1,,,0.5557
P43166_CHEMBL5418946,P43166,6.87,,,0.5781
P43166_CHEMBL5412006,P43166,6.36,,,0.5557
P43166_CHEMBL5399183,P43166,8.49,,,0.6089
P43166_CHEMBL5437429,P43166,7.89,,,0.5811
P43166_CHEMBL5418551,P43166,7.39,,,0.5884
P43166_CHEMBL5417736,P43166,7.09,,,0.5913
P43166_CHEMBL5431631,P43166,8.25,,,0.75
P43166_CHEMBL5411887,P43166,8.01,,,0.6816
P43166_CHEMBL5408930,P43166,7.8,,,0.6118
P43166_CHEMBL5406683,P43166,7.33,,,0.6143
P43166_CHEMBL5414681,P43166,7.28,,,0.5674
P43166_CHEMBL5405122,P43166,7.19,,,0.5415
P43166_CHEMBL5402391,P43166,7.05,,,0.5742
P43166_CHEMBL5438178,P43166,8.31,,,0.5195
P43166_CHEMBL5438727,P43166,7.44,,,0.5068
P43166_CHEMBL5433495,P43166,8.16,,,0.6211
P43166_CHEMBL5440256,P43166,7.35,,,0.521
P43166_CHEMBL5433631,P43166,7.22,,,0.5
P43166_CHEMBL5406460,P43166,6.91,,,0.5903
P43166_CHEMBL5402861,P43166,7.16,,,0.5908
P43166_CHEMBL5422807,P43166,7.23,,,0.5908
P43166_CHEMBL5416544,P43166,7.02,,,0.5605
P43166_CHEMBL5413914,P43166,7.38,,,0.5469
P43166_CHEMBL5435567,P43166,7.21,,,0.5073
P43166_CHEMBL5423723,P43166,7.53,,,0.5425
P43166_CHEMBL5418256,P43166,9.05,,,0.5894
P43166_CHEMBL5408414,P43166,8.02,,,0.5894
P43166_CHEMBL5439333,P43166,7.59,,,0.5908
P43166_CHEMBL5435748,P43166,7.98,,,0.5439
P43166_CHEMBL5422747,P43166,7.9,,,0.521
P43166_CHEMBL5398061,P43166,7.1,,,0.5156
P43166_CHEMBL5422153,P43166,7.52,,,0.5254
P43166_CHEMBL5395857,P43166,7.39,,,0.5073
P43166_CHEMBL5397659,P43166,7.39,,,0.625
P43166_CHEMBL5419752,P43166,7.55,,,0.7168
P43166_CHEMBL5404038,P43166,7.11,,,0.7231
P43166_CHEMBL5439318,P43166,7.58,,,0.5586
P43166_CHEMBL5405279,P43166,8.18,,,0.6948
P43166_CHEMBL5437142,P43166,7.11,,,0.5625
P43166_CHEMBL5420020,P43166,7.25,,,0.5371
P43166_CHEMBL5432770,P43166,8.03,,,0.5352
P43166_CHEMBL5395679,P43166,7.13,,,0.645
P43166_CHEMBL5424727,P43166,6.73,,,0.6128
P43166_CHEMBL5425125,P43166,8.11,,,0.3855
P43166_CHEMBL5412351,P43166,8.07,,,0.5537
P43166_CHEMBL5424664,P43166,8.07,,,0.5483
P43166_CHEMBL5420931,P43166,7.29,,,0.4854
P43166_CHEMBL5417084,P43166,7.33,,,0.5254
P43166_CHEMBL5430482,P43166,7.85,,,0.5073
P43166_CHEMBL5414077,P43166,8.08,,,0.625
P43166_CHEMBL5402143,P43166,8.07,,,0.7168
P43166_CHEMBL5426216,P43166,7.81,,,0.7231
P43166_CHEMBL5413021,P43166,7.92,,,0.5586
P43166_CHEMBL5402145,P43166,7.92,,,0.6948
P43166_CHEMBL5438010,P43166,7.28,,,0.5625
P43166_CHEMBL5421531,P43166,8.09,,,0.5371
P43166_CHEMBL5411936,P43166,7.53,,,0.5352
P43166_CHEMBL5419447,P43166,9.05,,,0.645
P43166_CHEMBL5396393,P43166,7.94,,,0.6128
P43166_CHEMBL5409658,P43166,7.83,,,0.3855
P43166_CHEMBL5413693,P43166,8.59,,,0.5537
P43166_CHEMBL5429073,P43166,7.94,,,0.5483
P43166_CHEMBL5401434,P43166,8.59,,,0.4854
P43166_CHEMBL5422706,P43166,8.09,,,0.7759
P43166_CHEMBL5425202,P43166,6.79,,,0.5
P43166_CHEMBL5433765,P43166,8.02,,,0.7407
P43166_CHEMBL5420539,P43166,7.89,,,0.7759
P43166_CHEMBL5395423,P43166,8.06,,,0.5
P43166_CHEMBL5405733,P43166,7.89,,,0.7368
P43166_CHEMBL5403355,P43166,8.09,,,0.603
P43166_CHEMBL5407842,P43166,7.13,,,0.625
P43166_CHEMBL5396530,P43166,8.01,,,0.5835
P43166_CHEMBL5397521,P43166,7.8,,,0.625
P43166_CHEMBL5439370,P43166,9.05,,,0.6665
P43166_CHEMBL5415949,P43166,8.36,,,0.6665
P43166_CHEMBL5433722,P43166,8.66,,,0.6904
P43166_CHEMBL5416307,P43166,8.32,,,0.6445
P43166_CHEMBL5402383,P43166,6.58,,,0.6089
P43166_CHEMBL5397739,P43166,7.52,,,0.6089
P43166_CHEMBL5440906,P43166,8.16,,,0.6719
P43166_CHEMBL5440763,P43166,7.13,,,0.4919
P43166_CHEMBL5436282,P43166,8.09,,,0.644
P43166_CHEMBL5411702,P43166,7.87,,,0.6719
P43166_CHEMBL5414836,P43166,7.75,,,0.4919
P43166_CHEMBL5418786,P43166,7.31,,,0.5938
P43166_CHEMBL5412077,P43166,7.43,,,0.582
P43166_CHEMBL5433578,P43166,7.23,,,0.5371
P43166_CHEMBL5399204,P43166,7.26,,,0.603
P43166_CHEMBL5433154,P43166,7.08,,,0.5146
P43166_CHEMBL5409881,P43166,7.26,,,0.5557
P43166_CHEMBL5403938,P43166,7.85,,,0.603
P43166_CHEMBL5421790,P43166,7.81,,,0.5146
P43166_CHEMBL5433629,P43166,7.16,,,0.5469
P43166_CHEMBL5425764,P43166,7.32,,,0.5078
P43166_CHEMBL5420500,P43166,6.37,,,0.4834
P43166_CHEMBL5422467,P43166,7.17,,,0.6274
P43166_CHEMBL5402892,P43166,7.15,,,0.6885
P43166_CHEMBL5421078,P43166,6.58,,,0.521
P43166_CHEMBL5435151,P43166,6.32,,,0.5
P43166_CHEMBL5404239,P43166,7.45,,,0.5518
P43166_CHEMBL5440220,P43166,7.25,,,0.5713
P43166_CHEMBL5400662,P43166,7.31,,,0.5
P43166_CHEMBL5436091,P43166,7.09,,,0.5317
P43166_CHEMBL5415766,P43166,6.85,,,0.5347
P43166_CHEMBL5431518,P43166,6.37,,,0.5454
P43490_CHEMBL5396898,P43490,5.06,,,0.8057
P43490_CHEMBL5438473,P43490,5.47,,,0.6548
P43490_CHEMBL5396943,P43490,6.51,,,0.6289
P43490_CHEMBL5401852,P43490,6.64,,,0.6289
P43490_CHEMBL5401142,P43490,8.83,,,0.5894
P43490_CHEMBL5402956,P43490,6.72,,,0.6289
P43490_CHEMBL5408297,P43490,8.14,,,0.5894
P43490_CHEMBL5428751,P43490,8.51,8.51,8.51,0.5894
P43490_CHEMBL5394965,P43490,7.0,,,0.6289
P43490_CHEMBL5398077,P43490,8.8,,,0.5894
P43490_CHEMBL5394343,P43490,8.25,8.25,8.25,0.5894
P43490_CHEMBL5404254,P43490,8.57,,,0.5864
P43490_CHEMBL5408614,P43490,8.81,8.81,8.81,0.5747
P43490_CHEMBL5423357,P43490,6.8,,,0.6846
P43490_CHEMBL5405525,P43490,6.82,,,0.7002
P43490_CHEMBL5425579,P43490,6.89,,,0.7002
P43490_CHEMBL5418877,P43490,6.89,,,0.7002
P43490_CHEMBL5405720,P43490,6.72,,,0.7002
P43490_CHEMBL5412973,P43490,6.01,,,0.6362
P43490_CHEMBL5406636,P43490,7.08,,,0.6362
P43490_CHEMBL5403078,P43490,7.03,,,0.6362
P43490_CHEMBL5431029,P43490,6.72,,,0.6362
P43490_CHEMBL5408654,P43490,6.92,,,0.6226
P43490_CHEMBL5414864,P43490,6.96,,,0.6289
P43490_CHEMBL5421145,P43490,7.91,7.91,7.91,0.6025
P43490_CHEMBL5428441,P43490,8.46,8.46,8.46,0.6499
P43490_CHEMBL5416318,P43490,8.3,8.3,8.3,0.4631
P43490_CHEMBL5435058,P43490,7.43,7.43,7.43,0.5527
P43490_CHEMBL5416477,P43490,8.41,8.41,8.41,0.5356
P43490_CHEMBL5401891,P43490,6.16,6.16,6.16,0.5498
P43490_CHEMBL5419623,P43490,6.32,6.32,6.32,0.564
P43490_CHEMBL5425412,P43490,7.22,,,0.6533
P43490_CHEMBL5440085,P43490,5.4,5.4,5.4,0.6328
P43490_CHEMBL5434036,P43490,7.17,,,0.6621
P43490_CHEMBL5400956,P43490,6.26,,,0.6621
P43490_CHEMBL5429647,P43490,5.31,5.31,5.31,0.6113
P43490_CHEMBL5396894,P43490,7.16,7.16,7.16,0.4644
P43490_CHEMBL5430220,P43490,6.12,5.77,5.77,0.6196
P45983_CHEMBL5403621,P45983,7.06,7.06,7.06,0.582
P45983_CHEMBL5437287,P45983,6.58,6.58,6.58,0.5635
P45983_CHEMBL5433461,P45983,6.68,6.68,6.68,0.6001
P45983_CHEMBL5428484,P45983,6.46,,,0.6523
P45983_CHEMBL5434662,P45983,6.64,6.64,6.64,0.5474
P45983_CHEMBL5410870,P45983,6.61,6.61,6.61,0.5928
P45983_CHEMBL5395579,P45983,6.47,6.47,6.47,0.7085
P45983_CHEMBL5411353,P45983,7.3,7.3,7.3,0.6479
P45983_CHEMBL5418224,P45983,6.65,6.65,6.65,0.5454
P45983_CHEMBL5411160,P45983,7.08,7.08,6.9399999999999995,0.6748
P45983_CHEMBL5429577,P45983,6.8,6.8,6.9399999999999995,0.6748
P45983_CHEMBL5401511,P45983,7.25,7.25,7.37,0.6914
P45983_CHEMBL5436023,P45983,7.49,7.49,7.37,0.6914
P45983_CHEMBL5415503,P45983,7.7,,,0.4824
P45983_CHEMBL5410247,P45983,6.14,6.14,6.14,0.8975
P45983_CHEMBL5408675,P45983,7.06,7.06,7.06,0.7002
P45983_CHEMBL5424946,P45983,7.12,7.12,7.48,0.7178
P45983_CHEMBL5423620,P45983,7.84,7.84,7.48,0.7178
P45983_CHEMBL5396069,P45983,7.01,7.01,7.01,0.6289
P45983_CHEMBL5408918,P45983,5.11,5.11,5.11,0.7144
P45983_CHEMBL5411375,P45983,5.12,5.12,5.12,0.4697
P45983_CHEMBL5405404,P45983,6.83,6.83,6.83,0.8589
P45983_CHEMBL5394033,P45983,6.68,6.68,6.375,1.0
P45983_CHEMBL5398642,P45983,6.79,6.79,6.9350000000000005,0.7437
P45983_CHEMBL5432138,P45983,6.0,,,0.5293
P45983_CHEMBL5430912,P45983,6.15,6.15,6.15,0.7793
P45983_CHEMBL5410090,P45983,5.04,5.04,5.04,0.5332
P45983_CHEMBL5437898,P45983,5.07,5.07,5.07,0.52
P45983_CHEMBL5439708,P45983,5.11,5.11,5.11,0.4788
P45983_CHEMBL5424933,P45983,4.7,,,0.7896
P45983_CHEMBL5423218,P45983,5.0,,,0.7002
P45983_CHEMBL5437251,P45983,5.11,5.11,5.11,0.5093
P45983_CHEMBL5435391,P45983,5.11,5.11,5.11,0.5
P45983_CHEMBL5433156,P45983,5.09,5.09,5.09,0.582
P45983_CHEMBL5403784,P45983,5.12,5.12,5.12,0.4487
P45983_CHEMBL5425117,P45983,5.06,5.06,5.06,0.4768
P45983_CHEMBL5434519,P45983,5.06,5.06,5.06,0.4666
P45983_CHEMBL5434537,P45983,5.0,5.0,5.0,0.4568
P45983_CHEMBL5397012,P45983,5.07,5.07,5.07,0.5059
P45983_CHEMBL5405579,P45983,5.12,5.12,5.12,0.5166
P45983_CHEMBL5432287,P45983,5.11,5.11,5.11,0.5068
P45983_CHEMBL5427329,P45983,5.05,5.05,5.05,0.4688
P45983_CHEMBL5437584,P45983,5.13,5.13,5.13,0.5073
P45983_CHEMBL5408361,P45983,5.11,5.11,5.11,0.4546
P45983_CHEMBL5438169,P45983,5.04,5.04,5.04,0.5078
P45983_CHEMBL5428091,P45983,5.12,5.12,5.12,0.5557
P45983_CHEMBL5423687,P45983,5.11,5.11,5.11,0.5586
P45983_CHEMBL5441132,P45983,5.05,5.05,5.05,0.446
P45983_CHEMBL5432496,P45983,5.04,5.04,5.04,0.5
P45983_CHEMBL5415366,P45983,5.05,5.05,5.05,0.5386
P45983_CHEMBL5437979,P45983,5.11,5.11,5.11,0.4656
P45983_CHEMBL5441124,P45983,5.08,5.08,5.08,0.4849
P45983_CHEMBL5413463,P45983,5.05,5.05,5.05,0.5659
P45983_CHEMBL5428502,P45983,5.07,5.07,5.07,0.5
P45983_CHEMBL5413820,P45983,5.06,5.06,5.06,0.5659
P45983_CHEMBL5432722,P45983,5.04,5.04,5.04,0.5
P45983_CHEMBL5433711,P45983,5.08,5.08,5.08,0.4558
P45983_CHEMBL5434414,P45983,5.07,5.07,5.07,0.4675
P45983_CHEMBL5411091,P45983,5.14,5.14,5.14,0.5
P45983_CHEMBL5425539,P45983,5.05,5.05,5.05,0.5
P45983_CHEMBL5432224,P45983,5.04,5.04,5.04,0.4675
P45983_CHEMBL5398897,P45983,5.07,5.07,5.07,0.5
P45983_CHEMBL5409834,P45983,5.1,5.1,5.1,0.5342
P45983_CHEMBL5436859,P45983,5.03,5.03,5.03,0.5342
P45983_CHEMBL5403866,P45983,5.11,5.11,5.11,0.4595
P45983_CHEMBL5439622,P45983,5.09,5.09,5.09,0.4927
P45983_CHEMBL5402580,P45983,5.12,5.12,5.12,0.5137
P45983_CHEMBL5436065,P45983,5.1,5.1,5.1,0.4854
P49759_CHEMBL5410811,P49759,7.77,7.77,7.77,0.6807
P49759_CHEMBL5403328,P49759,7.27,,,0.7109
P49759_CHEMBL5416086,P49759,7.35,,,0.5
P49759_CHEMBL5417336,P49759,7.64,7.64,7.64,0.5293
P49759_CHEMBL5401513,P49759,7.16,,,0.4854
P49759_CHEMBL5401218,P49759,7.89,,,0.5361
P49759_CHEMBL5395267,P49759,7.38,,,0.5615
P49759_CHEMBL5414801,P49759,7.77,,,0.8945
P49759_CHEMBL5429707,P49759,7.96,7.96,7.43,0.625
P49759_CHEMBL5428562,P49759,6.9,6.9,7.43,0.625
P49759_CHEMBL5401556,P49759,7.73,7.73,7.73,0.7017
P49759_CHEMBL5432405,P49759,7.19,7.19,7.26,0.6865
P49759_CHEMBL5417699,P49759,6.98,6.98,6.98,0.4604
P49759_CHEMBL5429691,P49759,6.95,6.95,6.95,0.6865
P49759_CHEMBL5432194,P49759,6.51,6.51,6.51,0.4177
P49759_CHEMBL5415554,P49759,6.56,6.56,6.56,0.6284
P49759_CHEMBL5395833,P49759,7.25,7.25,7.25,0.5757
P49759_CHEMBL5415238,P49759,6.75,6.75,6.75,0.6196
P49759_CHEMBL5428750,P49759,9.0,9.0,9.0,0.623
P49759_CHEMBL5406864,P49759,6.88,6.88,6.88,0.707
P49759_CHEMBL5421052,P49759,6.3,,,0.7422
P49759_CHEMBL5429359,P49759,7.47,7.47,7.47,0.4675
P49759_CHEMBL5406490,P49759,6.19,6.19,6.19,0.5137
P49759_CHEMBL5426876,P49759,6.13,,,0.7656
P49759_CHEMBL5396081,P49759,7.62,7.62,7.8,0.7539
P49759_CHEMBL5429086,P49759,7.0,,,0.7759
P49759_CHEMBL5411649,P49759,7.6,7.6,7.6,0.5713
P49759_CHEMBL5432630,P49759,7.18,7.18,7.18,0.5083
P49759_CHEMBL5413622,P49759,7.82,7.82,7.82,0.6001
P49759_CHEMBL5423818,P49759,6.25,6.25,6.25,0.5576
P49759_CHEMBL5416942,P49759,7.92,,,0.8667
P49759_CHEMBL5420179,P49759,7.2,7.2,7.2,0.6382
P49759_CHEMBL5426802,P49759,7.61,7.61,7.61,0.686
P49759_CHEMBL5414189,P49759,7.13,7.13,7.13,0.6001
P49759_CHEMBL5421447,P49759,7.89,7.89,7.89,0.5884
P49759_CHEMBL5439262,P49759,7.49,7.49,7.49,0.5659
P49759_CHEMBL5420003,P49759,7.84,7.84,7.84,0.6001
P49759_CHEMBL5411288,P49759,7.01,7.01,7.01,0.6123
P49759_CHEMBL5402166,P49759,7.71,7.71,7.71,0.6001
P49759_CHEMBL5424488,P49759,8.85,8.85,8.85,0.6938
P49759_CHEMBL5417563,P49759,7.42,7.42,7.42,0.6274
P49759_CHEMBL5411227,P49759,7.78,7.78,7.78,0.5791
P49759_CHEMBL5435820,P49759,8.27,,,0.5928
P49759_CHEMBL5402730,P49759,7.14,7.14,7.14,0.6001
P49759_CHEMBL5400814,P49759,7.4,7.4,7.4,0.6274
P49759_CHEMBL5437281,P49759,7.52,7.52,7.52,0.6982
P49759_CHEMBL5434309,P49759,7.18,7.18,7.18,0.6792
P49759_CHEMBL5421375,P49759,7.07,,,0.5928
P49759_CHEMBL5399401,P49759,7.29,7.29,7.29,0.6665
P49759_CHEMBL5411169,P49759,8.43,8.43,8.43,0.6807
P49759_CHEMBL5417631,P49759,8.3,8.3,8.3,0.5371
P49759_CHEMBL5418822,P49759,7.62,7.62,7.62,0.6895
P49759_CHEMBL5439632,P49759,7.8,7.8,7.8,0.457
P49759_CHEMBL5395734,P49759,7.82,7.82,7.82,0.5
P49759_CHEMBL5416327,P49759,7.52,,,0.5498
P49759_CHEMBL5424114,P49759,7.77,7.77,7.77,0.5083
P49759_CHEMBL5435495,P49759,6.84,6.84,6.84,0.7627
P49759_CHEMBL5396725,P49759,7.05,,,0.5225
P49759_CHEMBL5414359,P49759,7.37,,,0.5078
P49759_CHEMBL5434183,P49759,7.82,,,0.5161
P49759_CHEMBL5416758,P49759,7.15,,,0.5
P49759_CHEMBL5425043,P49759,7.07,,,0.5151
P49759_CHEMBL5426335,P49759,7.35,7.35,7.35,0.5874
P49759_CHEMBL5440916,P49759,6.6,6.6,6.6,0.4697
P49759_CHEMBL5397989,P49759,6.34,6.34,6.34,0.5
P49759_CHEMBL5429415,P49759,6.32,6.32,6.32,0.5083
P49759_CHEMBL5410464,P49759,7.75,7.75,7.75,0.519
P49759_CHEMBL5426304,P49759,6.49,6.49,6.49,0.3999
P49759_CHEMBL5425642,P49759,6.29,6.29,6.29,0.4312
P49759_CHEMBL5416749,P49759,6.34,6.34,6.34,0.4465
P49759_CHEMBL5401689,P49759,7.82,7.82,7.82,0.5688
P49759_CHEMBL5438084,P49759,6.12,,,0.5791
P49759_CHEMBL5436022,P49759,7.05,7.05,7.05,0.5293
P49759_CHEMBL5402600,P49759,7.18,7.18,7.18,0.6001
P49759_CHEMBL5412760,P49759,7.12,7.12,7.12,0.5776
P49759_CHEMBL5440179,P49759,5.73,,,0.5229
P49759_CHEMBL5404932,P49759,7.05,,,0.5571
P49759_CHEMBL5412339,P49759,7.51,7.51,7.51,0.6665
P49759_CHEMBL5411492,P49759,7.19,7.19,7.19,0.6182
P49759_CHEMBL5411512,P49759,6.41,,,0.5322
P49759_CHEMBL5418042,P49759,5.05,5.05,5.05,0.6167
P49759_CHEMBL5404416,P49759,8.3,8.3,8.3,0.644
P49759_CHEMBL5405572,P49759,8.3,8.3,8.3,0.6064
P49759_CHEMBL5394613,P49759,6.99,6.99,6.99,0.644
P49759_CHEMBL5420724,P49759,7.77,7.77,7.77,0.6729
P49759_CHEMBL5437222,P49759,6.05,6.05,6.05,0.644
P49759_CHEMBL5422413,P49759,6.27,,,0.5903
P49759_CHEMBL5419006,P49759,6.98,6.98,6.98,0.6553
P49759_CHEMBL5395680,P49759,7.04,7.04,7.04,0.8237
P49759_CHEMBL5408457,P49759,7.51,7.51,7.51,0.644
P49759_CHEMBL5413427,P49759,6.86,6.86,6.86,0.5903
P49759_CHEMBL5425748,P49759,7.62,7.62,7.62,0.6553
P49759_CHEMBL5410991,P49759,7.38,7.38,7.38,0.8237
P49759_CHEMBL5428651,P49759,8.4,8.4,8.4,0.6826
P49759_CHEMBL5422936,P49759,7.54,7.54,7.54,0.8184
P49759_CHEMBL5416971,P49759,6.18,6.18,6.18,0.5669
P49759_CHEMBL5415866,P49759,7.34,,,0.5557
P49841_CHEMBL5419581,P49841,6.38,6.38,6.38,0.6445
P49841_CHEMBL5411160,P49841,6.71,6.71,6.01,0.6748
P49841_CHEMBL5429577,P49841,5.31,5.31,6.01,0.6748
P49841_CHEMBL5401511,P49841,5.9,5.9,5.775,0.6914
P49841_CHEMBL5436023,P49841,5.65,5.65,5.775,0.6914
P49841_CHEMBL5414801,P49841,6.92,,,0.8945
P49841_CHEMBL5429707,P49841,5.76,5.76,5.76,0.625
P49841_CHEMBL5424946,P49841,5.78,5.78,5.765000000000001,0.7178
P49841_CHEMBL5423620,P49841,5.75,5.75,5.765000000000001,0.7178
P49841_CHEMBL5438428,P49841,8.05,8.05,8.05,0.7607
P49841_CHEMBL5396081,P49841,5.05,5.05,5.24,0.7539
P49841_CHEMBL5429086,P49841,4.89,4.89,4.89,0.7759
P49841_CHEMBL5394559,P49841,9.02,,,0.4385
P49841_CHEMBL5438491,P49841,9.02,,,0.4021
P49841_CHEMBL5422975,P49841,9.08,,,0.6113
P49841_CHEMBL5409743,P49841,9.11,,,0.5615
P49841_CHEMBL5424793,P49841,9.09,,,0.6177
P49841_CHEMBL5417641,P49841,9.21,,,0.5884
P49841_CHEMBL5407410,P49841,9.39,9.39,9.39,0.5601
P49841_CHEMBL5394929,P49841,9.32,,,0.4871
P49841_CHEMBL5421040,P49841,9.6,,,0.5557
P49841_CHEMBL5409378,P49841,9.04,,,0.6001
P49841_CHEMBL5399975,P49841,9.12,,,0.5508
P49841_CHEMBL5434153,P49841,9.48,,,0.4526
P49841_CHEMBL5419215,P49841,9.57,,,0.5566
P49841_CHEMBL5402499,P49841,9.09,9.09,9.09,0.4688
P49841_CHEMBL5410665,P49841,9.51,,,0.4832
